date,sentence,sentiment
28/04/2022 22:17:41,ayok pak sebar hoax segera tindak sebar hoax sangat resah masyarakat kerja baik polisi republik indonesia baik hilang akibat tega hukum pilih kasih,negatif
28/04/2022 22:20:51,ayok pak sebar hoax segera tindak sebar hoax sangat resah masyarakat kerja baik polisi republik indonesia baik hilang akibat tega hukum pilih kasih,negatif
28/04/2022 22:27:08,ayok pak sebar hoax segera tindak sebar hoax sangat resah masyarakat kerja baik polisi republik indonesia baik hilang akibat tega hukum pilih kasih,negatif
28/04/2022 22:28:14,survei indiikator politik temu kerja polisi republik indonesia dapat banyak apresiasi publik kait berantas narkotika tangkap teroris kinerjapolri,positif
28/04/2022 22:28:50,rano alfath anggota dpr ri apresiasi kerja polisi republik indonesia kait tangan mudik begini kata news anggotadprri idulfitri lalulintas mudiklebaran,positif
28/04/2022 22:29:51,sejak semrawut cipali hari selasa patut tanya kerja,negatif
28/04/2022 22:41:02,coba tanya bkn kemenpan sistem nilai kerja tiap tahun ganti gimana mo peta kerja mana efek kan pns seluruh indonesia kerja tentara republik indonesia polisi republik indonesia usah komentar lah ane,negatif
29/04/2022 01:24:04,alhamdulillah nabung slama jadi mayor keinget anas satu rupiah anas korupsi gantung dimonas lah enggak trus duit cc kabar century hambalang rakyat gaji mu tanya kerja ambilalih,negatif
29/04/2022 04:22:54,sampe intel mampu ciduk orang warga sangsi kerja tangan aksi terorisme,negatif
29/04/2022 06:59:13,testimoni mudik kelapa gading jakarta tuju semarang sangat apresiasi kerja polisi republik indonesia aman arus mudik lebaran kali lupa tetap patuh atur lalu lintas protokol sehat mudikamanmudiksehat polisi republik indonesia cirebon kota dekat sahabat,positif
30/04/2022 06:21:38,aktivis muda muhammadiyah apresiasi kerja densus at polisi republik indonesia nilai responsif profesional,positif
30/04/2022 06:52:24,arus mudik jawa timur lancar mudik apresiasi kerja polisi republik indonesia,positif
30/04/2022 08:13:59,testimoni mudik bekas tuju lamongan sangat apresiasi kerja polisi republik indonesia aman arus mudik lebaran kali lupa tetap patuh atur lalu lintas protokol sehat mudikamanmudiksehat polisi republik indonesia cirebon kota dekat sahabat,positif
30/04/2022 08:40:46,arus mudik jatim lancar mudik apresiasi kerja polisi republik indonesia lewat,positif
30/04/2022 15:56:20,mudik apresiasi kerja polisi republik indonesia arus mudik jatim lancar,positif
30/04/2022 16:05:27,beri bantu sembako usaha muda solo apresiasi kerja polisi republik indonesia aman arus mudik,positif
30/04/2022 16:18:48,mudik apresiasi kerja polisi republik indonesia arus mudik jatim lancar,positif
30/04/2022 16:21:58,mudik apresiasi kerja polisi republik indonesia arus mudik jatim lancar,positif
30/04/2022 22:20:12,mudik lancar masyarakat apresiasi kerja polisi republik indonesia,positif
01/05/2022 00:19:27,apresiasi mudik kerja polisi republik indonesia laksana aman atur lama arus mudik hari raya idul fitri,positif
01/05/2022 00:20:19,heran ras tinggi indonesia hina polisi gegas tindak miris byk hina presiden jokowi media sosial diam bilang pki kafir antek china,negatif
01/05/2022 04:16:03,kasus ecek polisi gerak cepat kasus serius bentuk hoax fitnah keji nico silalahi thd presiden nkri tangan jelas waktu presiden perintah kapolri evaluasi kerja polisi republik indonesia,negatif
01/05/2022 04:18:20,kasus ecek polisi gerak cepat kasus hoax fitnah keji nico silalahi thd presiden nkri tangan jelas waktu presiden perintah kapolri evaluasi kerja polisi republik indonesia,negatif
01/05/2022 05:08:39,mudik apresiasi kerja polisi republik indonesia arus mudik jatim lancar,positif
01/05/2022 06:47:20,arus mudik jatim lancar mudik apresiasi kerja polisi republik indonesia,positif
01/05/2022 06:48:29,kerja polisi republik indonesia memang luar biasa all out mudik tahun mungkin jadi mudik paling sukses panjang sejarah padahal siap cukup mepet jempol perlu acung kapolri jenderal pol listyo sigit prabowo xan jajar mudik puas,positif
01/05/2022 07:52:20,mudik lancar masyarakat apresiasi kerja polisi republik indonesia kalsel,positif
01/05/2022 08:14:08,arus mudik jatim lancar mudik apresiasi kerja polisi republik indonesia,positif
01/05/2022 11:58:04,tadah lebih jahat atur skp polisi republik indonesia bas zerokriminal bas kerja lebih aman,negatif
01/05/2022 12:13:29,arus mudik jatim lancar mudik apresiasi kerja polisi republik indonesia,positif
01/05/2022 14:21:07,amat intelijen apresiasi kerja polisi republik indonesia aman mudik,positif
01/05/2022 16:14:01,salut kerja polisi republik indonesia umum karna polisi republik indonesia kerja institusi bukan personal,positif
01/05/2022 16:22:31,terus kan sama rakyat rantam sendiri pribadi turut prihatin kerja tegak hukum institusi wibawa,positif
02/05/2022 01:58:05,amat intelijen apresiasi kerja polisi republik indonesia aman mudik,positif
02/05/2022 02:33:49,tangkap sangka keroyok diri arah coba bunuh memang langsung cepat sangat apresiasi kerja tangkap kok jadi aneh,positif
02/05/2022 05:34:12,amat intelijen apresiasi kerja polisi republik indonesia aman mudik lebaran,positif
02/05/2022 07:27:54,ketua dprd polman apresiasi kerja tentara republik indonesia polisi republik indonesia aman arus mudik lebaran lewat media pattae,positif
02/05/2022 14:31:46,paling kicep lanjut dah lah kerja tu gimana sop gantung siapa ngasi cuan,negatif
02/05/2022 23:45:03,amat intelijen apresiasi kerja polisi republik indonesia aman mudik lebaran,positif
03/05/2022 04:39:35,semua warga apresiasi kerja polisi republik indonesia bener bener cekat bener bener kerja nyata,positif
03/05/2022 07:39:11,soal mudik lebaran dpp lippi apresiasi kerja polisi republik indonesia,positif
03/05/2022 10:32:24,dpp lippi apresiasi kerja polisi republik indonesia lembaga kait hasil buat arus mudik lebaran idul fitri jalan lancar lewat id,positif
04/05/2022 06:05:13,dpr apresiasi kerja polisi republik indonesia aman mudik lebaran,positif
06/05/2022 06:25:59,arus mudik lebaran lancar dpp lippi apresiasi kerja polisi republik indonesia lembaga kait,positif
06/05/2022 07:23:51,advokat arni lapor kerja buruk polda sulsel mabes polisi republik indonesia,negatif
06/05/2022 07:52:06,dpp lippi apresiasi kerja polisi republik indonesia lembaga kait hasil buat arus mudik lancar,positif
06/05/2022 09:58:34,alhamdulillah kmaren jakarta jogja lancar kendala macet wajar capek normal salut ma kerja polisi republik indonesia rekan atur semua viralkan donk bapak bos,positif
06/05/2022 15:49:07,historis butuh kerja polisi republik indonesia jaksa perform dua lembaga tega hukum dapat percaya publik,negatif
06/05/2022 16:23:05,kasus begini lah buat kalimantan dulu masalah karna laku jahat indikasi kan kasus lenyap pribadi makin ragu kerja tegak hukum taring cuma simbol,negatif
07/05/2022 00:42:19,dpp lippi apresiasi kerja polisi republik indonesia kait hasil atur arus mudik hari raya idulfitri hijriah,positif
07/05/2022 02:28:04,terima kasih kerja bp polisi tim gabung atur aman arus balik tol trans jakarta alhamdulillah semua jalan lancar kendali,positif
07/05/2022 02:38:20,netizen media sosial banyak komentar positif kerja polisi satu kimcipedes mudiklebaran idulfitrih,positif
07/05/2022 04:11:09,apresiasi mudik kerja polisi republik indonesia aman mudik lebaran bravo polisi republik indonesia mudikamanmudiksehat pores cirebon kota dekat sahabat,positif
07/05/2022 05:43:34,dpp lippi apresiasi kerja polisi republik indonesia lembaga kait hasil buat arus mudik lebaran idul fitri jalan lancar korandnm,positif
07/05/2022 06:42:08,rekayasa lalin arus balik nilai hasil kerja polisi republik indonesia apresiasi,positif
07/05/2022 07:42:27,menhub anggota kompolnas nilai kerja polisi republik indonesia kali sangat luar biasa arus mudik arus balik tangan sempurna minim insiden minim korban mantappolripresisi,positif
07/05/2022 12:20:59,dirlantas polda gorontalo kombespol arief pantau aktifitas personel pos aman lebaran ops ketupat otanaha wilayah bongomeme giat rangka awas kerja personel polisi republik indonesia lapang,positif
07/05/2022 16:26:12,kepala polisi republik indonesia gorontalo akbp ahmad pantau aktifitas personel pos aman lebaran ops ketupat otanaha wilayah tibawa giat rangka awas kerja personel polisi republik indonesia lapang semangatpresisipolresgorontalo,positif
07/05/2022 16:40:00,dirlantas polda gorontalo kombespol arief pantau aktifitas personel pos aman lebaran ops ketupat otanaha wilayah bongomeme giat rangka awas kerja personel polisi republik indonesia lapang semangatpresisipolresgorontalo,positif
07/05/2022 18:31:02,dirlantas polda gorontalo kombespol arief pantau aktifitas personel pos aman lebaran ops ketupat otanaha wilayah menara limboto giat rangka awas kerja personel polisi republik indonesia lapang semangatpresisipolresgorontalo,positif
08/05/2022 01:27:46,kompolnas apresiasi kerja polisi republik indonesia aman mudik lebaran,positif
08/05/2022 01:29:16,sigap hadap arus mudik arus balik lebaran kerja polisi republik indonesia apresiasi komisioner kompolnas,positif
08/05/2022 01:30:05,apresiasi polisi republik indonesia aktivis kerja maksimal tangan arus mudik balik lebaran,positif
08/05/2022 01:31:26,apresiasi gebrak polisi republik indonesia aktivis puji kerja tangan arus mudik balik lebaran,positif
08/05/2022 05:44:33,wakil ketua komisi iii dpr ri ahmad sahroni apresiasi kerja polisi republik indonesia stakeholder kait tangan padat lalu lintas arus mudik balik dprri,positif
08/05/2022 06:32:13,audit kerja itwil iii itwasum polisi republik indonesia tahap satker lemdiklat polisi republik indonesia satker rumkit bhayangkara lemdiklat polisi republik indonesia,positif
08/05/2022 08:16:17,kompolnas apresiasi kerja polisi republik indonesia atur aman arus mudik balik lebaran tahun,positif
08/05/2022 08:24:35,berita naik kerja pns tentara republik indonesia polisi republik indonesia seluruh indonesia,positif
09/05/2022 16:07:03,kompolnas apresiasi kerja polisi republik indonesia atur aman arus mudik balik lebaran tahun,positif
10/05/2022 02:59:44,polisi republik indonesia hasil aman mudik arus balik lebaran bahkan celaka turun mudik tahun banding mudik wow kerrenn padahal mudik tahun klaim mudik besar selamat kerja polisi republik indonesia luar biasa fokus abdi kalian,positif
10/05/2022 05:31:26,pak jokowi pimpin tinggi polisi republik indonesia mohon segera evaluasi kerja aplikasi sim digital polisi republik indonesia sering eror mau maju digital ayo mau usah aplikasi an,negatif
10/05/2022 08:29:20,apresiasi terhasap kerja polisi bagai kalang hasil tugas laku polisi rangka wujud kamtibmas aman kondusif suatu daerah bidhumaspoldaaceh multimediahumaspoldaaceh,positif
11/05/2022 01:50:23,akhir presiden joko widodo jokowi laku remunerisasi tunjang kerja pegawai polisi republik indonesia lewat atur presiden nomor tahun tunjang kerja pegawai lingkung polisi negara republik indonesia,positif
11/05/2022 03:20:32,kutip laman resmi polisi republik indonesia kelas jabat lingkung polisi republik indonesia atur atur kepala polisi negara republik indonesia nomor tahun tata cara beri tunjang kerja pegawai lingkung polisi republik indonesia,positif
11/05/2022 05:17:09,beberapa tunjang lekat anggota polisi republik indonesia tunjang kerja tunjang keluarga tunjang lauk pauk tunjang jabat tunjang khusus daerah papua tunjang daerah batas,positif
11/05/2022 06:14:28,beberapa tunjang lekat anggota polisi republik indonesia tunjang kerja tunjang keluarga tunjang lauk pauk tunjang jabat tunjang khusus daerah papua tunjang daerah batas,positif
11/05/2022 06:49:00,arus mudik balik lebaran jalan sukses komisi iii apresiasi kerja polisi republik indonesia,positif
11/05/2022 11:11:11,ketua majelis musyawarat rakyat ri bambang soesatyo apresiasi kerja polisi republik indonesia perintah atur arus mudik balik lebaran mprri,positif
11/05/2022 11:11:12,nyesek emang dengar berita kayak gin memang tiidak semua aparat preseden buruk buat kerja polisi republik indonesia kata profesional,negatif
11/05/2022 11:11:13,sebenrnya kerja polisi republik indonesia sangat bagus saking bnykanya sebar hoax kadrun penghianat bngsa bohir maling unag rakyat khusunya kumpul lapang tembak mati semua nkri aman,negatif
11/05/2022 11:11:15,arus mudik balik lebaran lancar komisi iii dpr apresiasi kerja polisi republik indonesia pm,positif
11/05/2022 13:25:05,kabar curi sendal curi pisang langsung pidana adil indonesia hampir punah harap kerja polisi beri adil baik masyarakat selalu muncul hashtag percumalaporpolisi,negatif
11/05/2022 13:29:02,jaring aktivis nusantara apresiasi kerja polisi republik indonesia lantar rekayasa lalu lintas jalan baik arus mudik lebaran,positif
11/05/2022 14:16:26,dukung berat kapolri konsep presisi nyata lapang jauh panggang api biaya sekolah polisi republik indonesia mulai daftar jadi polisi republik indonesia apbn anggar polisi republik indonesia apbn semua uang rakyat pajak pak kecewa,negatif
11/05/2022 16:12:04,yth bapak presiden sedih sekali dengar kerja polisi republik indonesia mohon evaluasi kerja kapolri sayang nama baik beliau presiden rakyatkecewa,negatif
11/05/2022 16:38:10,rekayasa lalu lintas jalan baik arus mudik lebaran jaring aktivis nusantara apresiasi kerja polisi republik indonesia,positif
11/05/2022 17:09:30,jaring aktivis nusantara apresiasi kerja polisi republik indonesia,positif
12/05/2022 12:33:24,masa segitunya kapolri pak masyarakat apatis nilai kerja korps bapak pimpin supremasi hukum benar tegak masa begini mesti lapor presiden,negatif
12/05/2022 12:53:42,jadi iri hati deh polisi singapore kerja,negatif
12/05/2022 13:13:25,moga usut tuntas soal kerja institusi layak percaya lihat progres tangan kasus banding,positif
12/05/2022 13:40:35,kapan cair gaji pns asn tentara republik indonesia polisi republik indonesia persen tunjang kerja tukin via,positif
12/05/2022 13:43:42,apresiasi zero accident laut lama masa libur kemarin luarbiasa terimakasih nihil kepala polisi republik indonesia pangandaran rakor rumah sus pudjiastuti,positif
12/05/2022 14:31:54,rekayasa lalu lintas jalan baik arus mudik lebaran jaring aktivis nusantara apresiasi kerja polisi republik indonesia,positif
