created_at,new_date,id,id_str,username,tweet,quote_count,reply_count,retweet_count,favorite_count,geo,lang,user_id_str,conversation_id,conversation_id_str,media_url_https,media_type
Mon Aug 08 09:13:10 +0000 2022,08/08/2022 09:13:10,1556569194778742800,1556569194778742785,gustjahSaja,"klo kasus sambo dan komplotannya blm jg dibereskan, gaakan percaya lg sm kinerja polri",0,0,0,3,,in,1468069739951890435,1556280942049648600,1556280942049648640,,
Mon Aug 08 09:34:42 +0000 2022,08/08/2022 09:34:42,1556574614293446700,1556574614293446656,gustjahSaja,"kemarin ada tujuh Bhabinkamtibmas di Jajaran Polda DIY yang mendapatkan penghargaan dari Kabaharkam Polri, saya harap seluruh rekan-rekan bisa meningkatkan kinerja dengan baik, pesannya. https://t.co/dZBX6XdrEH""",0,0,1,5,,in,1468069739951890435,1556273571927756800,1556273571927756800,,
Mon Aug 08 10:36:49 +0000 2022,08/08/2022 10:36:49,1556590245311033300,1556590245311033344,sungguhhh,"@zarazettirazr Renungan buat POLRI, dana gemuk, wewenang besar,bukan melahirkan kinerja dan moralitas yg bertanggung jawab,tetapi melahirkan arogansi,dan oknum2 yang merasa diatas Hukum",0,0,0,1,,in,1257157107217952768,1556440874040832000,1556440874040832000,,
Mon Aug 08 11:33:31 +0000 2022,08/08/2022 11:33:31,1556604517458022400,1556604517458022401,gustjahSaja,"@lesmana_sofyan @KompasTV Betulll se7 👍👍👍👍 berarti didalam kesatuan polri itu ternyata 65% nya adalah teroris yang akan menghancurkan ERA Pak JOKOWI ,.....waah Pak Sigit kinerja nya bagaimana yaaa ,sampai anak buahnya para mafia terselubung ,berarti pengkhianat Negara R.I ,cabut WNI nya ✌😊",0,0,0,4,,in,1468069739951890435,1556298995185913900,1556298995185913858,,
Mon Aug 08 12:16:05 +0000 2022,08/08/2022 12:16:05,1556615229768839200,1556615229768839169,KompasTV,@abu_waras Bknnya tugas Kompolnas itu melaks fungsi pengawasan fungsional kinerja Polri utk jamin profesionalisme Polri y pak Ben?,51,229,218,1223,,in,71436318,1556615229768839200,1556615229768839169,https://pbs.twimg.com/media/FZo1TV9UEAAM2Sv.jpg,photo
Mon Aug 08 12:35:14 +0000 2022,08/08/2022 12:35:14,1556620046448955400,1556620046448955392,utamanewscom,Kritik itu diperlukan buat evaluasi \nKinerja dan Marwah di POLRI'\n\nSebab rakyat perduli pada polri\nSebab Rakyat cinta citra Polri yang bersih.\n\nBravo Kapolri\nBravo polri\nBravo Bansma mintra dari Polri\nSalam hormat ku pada mu \nMaju terus POLRI' yg bersih \n\nhttps://t.co/uQv3yUjm0m,0,0,0,0,,in,1076275093,1556620046448955400,1556620046448955392,,
Mon Aug 08 14:36:34 +0000 2022,08/08/2022 14:36:34,1556650583620063200,1556650583620063232,KompasTV,@OposisiCerdas Tidak semudah dan segampang itu merubah penilaian masyarakat thd kinerja Polri aplagi dengan terkuaknya Sambo's case perlu revolusi besar untuk memulihkan kepercayaan yg sdh terlanjur buruk. Musabaqah adalah cuma seremoni kecil yg tdk akan merubah apapun,0,0,1,8,,in,71436318,1556650583620063200,1556650583620063232,https://pbs.twimg.com/media/FZpVdLyVQAAIIAC.jpg,photo
Mon Aug 08 15:06:47 +0000 2022,08/08/2022 15:06:47,1556658185557414000,1556658185557413890,CancerStar5,"Yang berharap Brigjen FS akan mbuka kebusukan Oknum/Paguyuban di lingkungan POLRI. \nBagi saya itu hanya MIMPI.... \nJd jgn bharap banyak tuk kinerja POLRI. \nLha wong tertibkan CALO SIM aja Ogah... \nSIM C\nKlu Normal Lamaaaa\nCalo 400-600rb, 1 hr jd. \n@ListyoSigitP \n@DivHumas_Polri",0,0,0,1,,in,1472470166248198151,1555208487654699000,1555208487654699008,,
Mon Aug 08 15:08:49 +0000 2022,08/08/2022 15:08:49,1556658698894069800,1556658698894069760,Mangjohan10,"@mohmahfudmd Kami masyarakat indonesia mengapresiasi kinerja polri, di tunggu beritanya hari ini prof",0,1,0,0,,in,369359317,1556638146145661000,1556638146145660928,,
Mon Aug 08 19:26:21 +0000 2022,08/08/2022 19:26:21,1556723507303657500,1556723507303657472,FrsRamadhana,"Bismillah.....@DivHumas_Polri cuitan @DokterTifa sudah masuk ke profokasi sara,semoga semakin baiknya kinerja kepolisian Indonesia segera menangkap Dokter gila 1 ini...aminnn https://t.co/vfsKnPr0xA",0,0,0,1,,in,1450885804188856324,1556202291346423800,1556202291346423808,,
Mon Aug 08 21:50:26 +0000 2022,08/08/2022 21:50:26,1556759769805111300,1556759769805111296,mohmahfudmd,@MprAldo Kalau mau turunkan pak @jokowi harus berhadapan dengan sebagian besar bangsa Indonesia (kecuali kadrun) yang puas dengan kinerja beliau.\n\nhttps://t.co/bow7t981Rs\n\n@ListyoSigitP @DivHumas_Polri @CCICPolri,431,2604,1352,7657,,in,282006208,1556759769805111300,1556759769805111296,,
Mon Aug 08 22:32:46 +0000 2022,08/08/2022 22:32:46,1556770420367442000,1556770420367441920,agussediono82,"@mohmahfudmd Maaf pak, saya memang tidak meragukan kinerja POLRI dalam penyelidikan sebuah kasus, tapi dari sekian kasus yang bersangkutan dengan orang besar"" banyak yang akhirnya kurabg masuk akal""",0,0,0,0,,in,1890056876,1556568684155793400,1556568684155793408,,
Mon Aug 08 22:53:03 +0000 2022,08/08/2022 22:53:03,1556775527637467100,1556775527637467136,kutang_bolong,"Menurut Mafmud Md,Menko Polhukam mengapresiasi kinerja Kapolri Atas Penetapan Irjen FS Sebagai Tersangka.\nSikap responsibilitas Polri dan transparansi yg bekerja Tanpa Pandang Bulu\nTegas dan Terbuka\n#PenegakkanHukumBerkeadilan https://t.co/nS956gw7rs",0,1,0,4,,in,1362263032768864260,1556775527637467100,1556775527637467136,,
Tue Aug 09 00:08:39 +0000 2022,09/08/2022 00:08:39,1556794550223782000,1556794550223781888,samfyna,"Menurut @erickthohir Ketahanan jaminan keselamatan hingga penghidupan masa purna tugas dari banyak pihak yang menjalankan tugas-tugas penting negara seperti TNI, Polri, Kemenhan, bisa tergantung dari kinerja Asabri hari ini.\n\n#ETSolusiAsabri\n#ErickThohirJujurBersih https://t.co/ROQQEQmTZb",0,0,0,0,,in,396371720,1556759769805111300,1556759769805111296,,
Tue Aug 09 00:35:19 +0000 2022,09/08/2022 00:35:19,1556801262191984600,1556801262191984641,ryusron90,"@giginpraginanto Bisakah Kapolri ikuti jejak alm.Jend.Hoegeng, bersihkan sapu keadilan tanpa pandang bulu? Bisakah publik percaya thd kinerja @DivHumas_Polri yg sering gelar konpres dg data berubah. Yg Asli tak bs diPalsukan, yg Palsu tak bs dibuat mjd Asli. Apakah kejujuran sdh lama hilang?!""",0,0,0,1,,in,3868508833,1556801262191984600,1556801262191984641,https://pbs.twimg.com/media/FZref2xVUAAPdS_.jpg,photo
Tue Aug 09 01:21:25 +0000 2022,09/08/2022 01:21:25,1556812863360028700,1556812863360028674,basukifaizazam,Kapolda Jabar Irjen Pol Drs. Suntana https://t.co/kVu8nlgLKv menghadiri kegiatan Taklimat awal audit kinerja Itwasum Polri Tahap II tahun anggaran 2022 aspek pelaksanaan dan pengendalian pada satker dan satwil jajaran Polda Jabar sekaligus membuka pelaksanaan kegiatan ini. https://t.co/BDGYpmQlRr,0,0,0,0,,in,1881793188,1556759769805111300,1556759769805111296,,
Tue Aug 09 01:51:33 +0000 2022,09/08/2022 01:51:33,1556820448566194200,1556820448566194177,iqbalrizfi,"KOMPOLNAS ,KOMNAS HAM\nyang harusnya memberikan arahan jika POLRI melenceng dari hukum malah justru membela kinerja POLRI yg terus melanggar hukum\nLebih baik BUBARKAN SAJA https://t.co/ubkCAAFw8M",0,0,0,0,,in,548140015,1556759769805111300,1556759769805111296,,
Tue Aug 09 02:10:24 +0000 2022,09/08/2022 02:10:24,1556825191325479000,1556825191325478913,vinsiey,@tvOneNews Banyak konspirasi yg dibuat sampai publik bosan dengan kinerja @DivHumas_Polri,0,10,3,3,,in,984472743864188928,1556825191325479000,1556825191325478913,https://pbs.twimg.com/media/FZr0QsQUUAAD1VP.jpg,photo
Tue Aug 09 02:11:41 +0000 2022,09/08/2022 02:11:41,1556825514374865000,1556825514374864896,purwanto010170,Bhabinkamtibmas Polsek Padang Hilir melakukan Sosialisasi kepada Didi Rajulianda tentang Kartu Barcode Aplikasi Pelayanan Pengaduan Masyarakat Terpadu yang bertujuan untuk melayani pengaduan masyarakat terkait Kinerja Polri. https://t.co/277Oy16g29,0,0,0,0,,in,3765692112,1556825514374865000,1556825514374864896,,
Tue Aug 09 02:14:55 +0000 2022,09/08/2022 02:14:55,1556826328690999300,1556826328690999296,EkoWitono9,EVALUASI AKUNTABILITAS KINERJA PEMERINTAH ( AKIP) OLEH TIM IRWASDA POLDA JATIM PADA POLRES GRESIK\n.\n.\n.\n\n#polresgresik #poldajatim #polresgresikkabupaten #infogresik #gresikupdate #kapolresgresik #police #polisi #polri #polisilalulintas #jawatimur #gresik #multimediahumaspolri https://t.co/FfaCgpTAG2,0,0,0,0,,in,783290663483809792,1555312464522145800,1555312464522145792,,
Tue Aug 09 02:22:26 +0000 2022,09/08/2022 02:22:26,1556828220053287000,1556828220053286913,poldabengkulu,Kompolnas bukan jubir Polri. Mestinya Kompolnas beri pernyataan/penilaian terhadap kinerja Polri dan bukan hanya menirukan pernyataan Polri.,0,1,0,0,,in,782841426723745792,1556828220053287000,1556828220053286913,https://pbs.twimg.com/media/FZr3A7YVUAAq2F5.jpg,photo
Tue Aug 09 03:47:37 +0000 2022,09/08/2022 03:47:37,1556849654310277000,1556849654310277121,midasbuy_id,@detikcom Cepat cermat tegas itu harapan rakyat pak Mahfud jaga betul wibawa Polri taruhanya nama &amp; jabatan Ka Polri ingat dulu sewaktu baru dilantik apa yg diucapkan dan janjikan bahwa akan meningkatkan kinerja Polri yg transparan kini saatnya rakyat menunggu pembuktian .,0,0,0,0,,in,1445458131115384841,1556849654310277000,1556849654310277121,,
Tue Aug 09 03:48:27 +0000 2022,09/08/2022 03:48:27,1556849863916404700,1556849863916404736,Pencerah___,IPM Apresiasi Kinerja Polri: Beri Tepuk Tangan Karena Berkas Ferdy Sambo Sudah P21 \nhttps://t.co/fGQDkDacq6,0,2,3,4,,in,1243096022659686400,1556604029379420200,1556604029379420160,,
Tue Aug 09 05:05:51 +0000 2022,09/08/2022 05:05:51,1556869345300852700,1556869345300852736,polsekbandarkh1,"@mohmahfudmd Semoga menjadi amal yg berkah, keluarga korban puas dgn kinerja polri. Semoga rakyat sipil yg ( mungkin ) mengalami nasib serupa jika bersengketa / mempunyai perkara dgn pihak2 seperti aparat, pengusaha kaya, pejabat pemerintah,dll JUGA mendapatkan keadilan yg sama. Aamiin",0,0,0,0,,in,1458746995841982466,1556869345300852700,1556869345300852736,https://pbs.twimg.com/media/FZscZ6WagAEHHD0.jpg,photo
Tue Aug 09 05:06:48 +0000 2022,09/08/2022 05:06:48,1556869582056734700,1556869582056734720,edwincokelat,Wakapolres Sanggau Kompol Novrial Alberti Kombo Pimpin Rapat Kesiapan Pemutakhiran Tindak Lanjut Temuan Audit Kinerja Tahap I Itwasda 2022 dan Audit Kinerja Tahap II Itwasum Polri https://t.co/UENVFbpYgG,0,0,0,0,,in,1450431664388149256,1556869582056734700,1556869582056734720,https://pbs.twimg.com/media/FZscl1YaIAE4bZG.jpg,photo
Tue Aug 09 05:26:18 +0000 2022,09/08/2022 05:26:18,1556874491271454700,1556874491271454720,midasbuy_id,"Padahal, menurut Benny, yang disampaikannya itu hanya mengutip pernyataan Kombes Budhi Herdi Susianto yang saat itu menjabat Kapolres Jaksel. https://t.co/cQJkVTL4EZ",0,0,0,0,,in,1445458131115384841,1556874491271454700,1556874491271454720,,
Tue Aug 09 05:35:32 +0000 2022,09/08/2022 05:35:32,1556876813028118500,1556876813028118530,edimarsono4,"@mohmahfudmd @DivHumas_Polri Yah begitulah pa, coba bapa bikin satgasus independen, buat liat kinerja, birokrasi. Terutama lini yg ada pendapatan nya",0,0,0,0,,in,1125609277178048513,1556836675782938600,1556836675782938625,,
Tue Aug 09 05:41:59 +0000 2022,09/08/2022 05:41:59,1556878436911554600,1556878436911554561,solidstateride,"Adapun tujuan pengukuran tata kelola yaitu untuk menilai kinerja pelaksanaan reformasi birokrasi Polri, mengetahui profil dan kinerja satuan kerja dan atau satuan fungsi, dan perbaikan organisasi Polri di bidang pembinaan dan operasional,"" urainya. https://t.co/cNtMNIjARo""",0,0,0,0,,in,1340803374199971842,1556878436911554600,1556878436911554561,,
Tue Aug 09 05:50:49 +0000 2022,09/08/2022 05:50:49,1556880660182503400,1556880660182503424,fanisafah,"Evaluasi dan Tingkatkan Kinerja Pelayanan, Rumkit Bhayangkara Terima Kunjungan Sespusdokkes Polri Beserta Tim Supervisi https://t.co/Pgkzj2Bo86",0,0,0,2,,in,1323050874680213504,1556759769805111300,1556759769805111296,,
Tue Aug 09 06:05:39 +0000 2022,09/08/2022 06:05:39,1556884392869765000,1556884392869765121,bidhumasaceh,"@GamersHcds @AbasBalapradana @PartaiSocmed @henrysubiakto @DivHumas_Polri Ada 1 yg gak bakal ente bantah. Utk pertama kali @PartaiSocmed yg mencium adanya konspirasi @jokowi 3 periode. Tahun depan ramalan @PartaiSocmed akan terbukti, dan ente penjilat pantat bakal bilang itu kinerja polisi ?? Kasihan Kadrun &amp; Cebong itu goblok2 ga ketolongan 🤪🤣",0,0,0,0,,in,1254966776410124289,1556884392869765000,1556884392869765121,https://pbs.twimg.com/media/FZsqDCNaAAAnb5Z.jpg,photo
Tue Aug 09 06:10:47 +0000 2022,09/08/2022 06:10:47,1556885683024715800,1556885683024715776,ResNgawi,"So sad...  mana survey menyatakan kalo publik puas atas kinerja polri dalam menghadapi kasus ini, PUBLIK YG MANA ? GUA NGISI AJA ENGGA !!",0,2,7,23,,in,2152483394,1556885683024715800,1556885683024715776,https://pbs.twimg.com/media/FZsrRTVVUAElzmr.jpg,photo
Tue Aug 09 06:14:11 +0000 2022,09/08/2022 06:14:11,1556886542555029500,1556886542555029504,samurai_tenro,Ketua JOMAN DPD Kalteng mengapresiasi kinerja Polri bersama Menkopolhukam dalam Mengungkap kasus kematian Bregader Joshua. https://t.co/VuzgbWIneH,0,0,0,2,,in,261023896,1556504631999893500,1556504631999893505,,
Tue Aug 09 06:22:16 +0000 2022,09/08/2022 06:22:16,1556888574766682000,1556888574766682112,hubdat151,"@ListyoSigitP Alhamdulillah. . . Bravo jendral dan hilangkan keraguan masyarakat, kami masyarakat selalu mendukung kinerja polri yang benar benar menjadi garda terdepan dlm menegakan hukum dan keadilan serta selalu menjadi pengayom masyarakat",0,0,0,0,,in,798798810151456768,1556888485453172700,1556888485453172737,https://pbs.twimg.com/media/FZst4HsUYAEZa8n.jpg,photo
Tue Aug 09 07:04:07 +0000 2022,09/08/2022 07:04:07,1556899108610134000,1556899108610134016,HumasGresik,teruntuk anggota polisi yg bertugas mengamankan seorg yg diduga bjorka. kok bisa sih salah org sih pak??? kok ga di selidikin dulu dia nya siapa??? malu loh pak salah tangkap gtu\ngimana rakyat mau percaya sama polisi kalau makin kesini makin ga bagus kinerja nya.\n#Polri,0,0,0,0,,in,3308607517,1556899108610134000,1556899108610134016,https://pbs.twimg.com/media/FZs3fI-VQAE8mM4.jpg,photo
Tue Aug 09 07:48:48 +0000 2022,09/08/2022 07:48:48,1556910353161670700,1556910353161670657,bukalapar,BREAKING NEWS: 31 Aparat Polri Ikut Terseret Kasus Pembunuhan Brigadir J https://t.co/7CUA5Tnh2I,0,0,0,0,,in,75278246,1556871793943556000,1556871793943556096,,
Tue Aug 09 09:52:20 +0000 2022,09/08/2022 09:52:20,1556941440915509200,1556941440915509249,CNNIndonesia,Apresiasi untuk kinerja polri dalam penegakan hukum kasus ini. Tapi dari awal kasus itu bergulir sampai penambahan tersangka belum pernah sekalipun dalam konferensi pers para tersangka di perlihatkan menggunakan baju orange yang biasanya untuk kasus2 lainnya diperlihatkan.🧐,144,347,1524,5479,,in,17128975,1556941440915509200,1556941440915509249,,
Tue Aug 09 10:36:37 +0000 2022,09/08/2022 10:36:37,1556952586183483400,1556952586183483392,teropongpost,"Brigjend Pol Ahmad Ramadhan, telah terbukti dan meyakinkan memberikan keterangan palsu atau HOAX ke publik. \nSudah seharusnya dicopot / dimutasikan. Bukan begitu seharusnya @DivHumas_Polri ? \nAyo saatnya memperbaiki kinerja KEPOLISIAN RI, belajar dari kesalahan kasus SAMBO. https://t.co/dHJQXz7AD5",0,0,0,0,,in,3012738222,1556952586183483400,1556952586183483392,,
Tue Aug 09 10:44:04 +0000 2022,09/08/2022 10:44:04,1556954460072525800,1556954460072525824,BantulIyok,"Efek Ferdy Sambo Nggak Main-main, Kini Jenderal Listyo Diminta Susun Mekanisme Pengawasan Kinerja Polri! https://t.co/50oB6yBppV",0,1,0,6,,in,1462267491766333445,1556615658871201800,1556615658871201792,https://pbs.twimg.com/media/FZtp1IAVsAEZ8i5.jpg,photo
Tue Aug 09 11:49:11 +0000 2022,09/08/2022 11:49:11,1556970848086802400,1556970848086802432,raksokmanay,13 facts you need to know before playing Overwatch 2.\n\n#overwatch2 #gamingnews #news #game #orochimaru #P21SamboCS #オーバーウォッチ2\n\nhttps://t.co/N8ENF0ZYIr,0,0,0,0,,in,1294934050243715073,1556970848086802400,1556970848086802432,https://pbs.twimg.com/media/FZt4iEOakAEnhg5.jpg,photo
Tue Aug 09 11:49:56 +0000 2022,09/08/2022 11:49:56,1556971035722801200,1556971035722801152,KompasTV,"@PartaiSocmed sangat memalukan kalau kinerja Kepolisian mengidentifikasi secara serampangan seperti ini. Sembarang orang dituduh tanpa bukti.\n\ncc: Presiden @jokowi, Kapolri @ListyoSigitP, Prof @mohmahfudmd, @DivHumas_Polri @CCICPolri",62,95,147,505,,in,71436318,1556971035722801200,1556971035722801152,https://pbs.twimg.com/media/FZt41z_UUAA8BrP.jpg,photo
Tue Aug 09 12:01:56 +0000 2022,09/08/2022 12:01:56,1556974055252562000,1556974055252561922,veronikasita,Kinerja @DivHumas_Polri @ListyoSigitP ternyata tak terlepas dari perhatian pak yai juga. Semoga dengan adanya pandangan dari pak yai @muhammadiyah ini memberikan support yang tak henti untuk polri mengusut kasus sambo. \nKeren pak yai saya ini. \n\n#SiapKawalPolri https://t.co/awMNFQijsn,0,0,0,0,,in,336536731,1556974055252562000,1556974055252561922,,
Tue Aug 09 12:03:06 +0000 2022,09/08/2022 12:03:06,1556974347109015600,1556974347109015552,tvOneNews,"@ListyoSigitP Masyarakat masih belum yakin akan kinerja polri, karena hal ini sudah berlangsung bertahun tahun. Kalau tidak ada kasus seperti ini maka tidak akan terbongkar kejahatan pembunuhan, mafia tanah, mafia judi online, mafia narkoba, mafia prostitusi dll.",71,167,367,1378,,in,55507370,1556974347109015600,1556974347109015552,,
Tue Aug 09 12:03:46 +0000 2022,09/08/2022 12:03:46,1556974517628506000,1556974517628506113,KaredokLeunca__,Pada intinya Humas adalah peranan penting dalam Polri untuk menunjang kinerja di era police 4.0\n\nDukung kami ya sobat Polri.🙏😊 https://t.co/FXp7Rdb4Gr,8,120,127,724,,in,1271319727751610385,1556974517628506000,1556974517628506113,,
Tue Aug 09 12:07:49 +0000 2022,09/08/2022 12:07:49,1556975533786706000,1556975533786705920,SimatupangParda,@DivHumas_Polri @Effendi13170921 Apresiasi tinggi thd Kinerja Timsus Polri dalam kasus pembunuhan Alm brigadir J ... Terimakasih Pak Kapolri @ListyoSigitP Yg membuka kasus ini secara terang benderang .. 🙏🏾🙏🏾🙏🏾,0,1,0,0,,in,974123832469422080,1556975533786706000,1556975533786705920,,
Tue Aug 09 12:11:40 +0000 2022,09/08/2022 12:11:40,1556976505183674400,1556976505183674370,antifollowerr,Update Polresta Jambi \n\nTaklimat Akhir Audit Kinerja Itwasum Polri Tahap II T.A 2022 \nAspek Pengendalian di Jajaran Polda Jambi Via zoom Meeting\n\nSelasa 13 September 2022\n \n#Polresta Jambi\n#humaspolrestajambi\n@polda_jambi https://t.co/FMoUk0Awz1,0,0,0,2,,in,1106062360697950208,1556973398072311800,1556973398072311810,,
Tue Aug 09 12:17:53 +0000 2022,09/08/2022 12:17:53,1556978069252219000,1556978069252218881,wan_jakh,"Tim ini sangat berguna, agar kinerja @DivHumas_Polri lebih efektif. Semoga oknum-oknum yang terlibat bisa segera diungkap dan dihukum. Ayo segera bangkit polri!\n#Tegastegaklurus\n#Siapkawalpolri\n#Polrimakinbaik\n#Kapolriberantasmafia\nhttps://t.co/veJ0oK7yfb",0,0,0,0,,in,131424194,1555167921110159400,1555167921110159360,,
Tue Aug 09 12:23:45 +0000 2022,09/08/2022 12:23:45,1556979543550079000,1556979543550078979,dikotilman,"Pekau Kasus Brigade J Terkuak, Menko Polhukam Beri Apresiasi Kinerja Polri: Pemerintah mengapresiasi kinerja Polri Jenderal Pol Listyo Sigit Prabowo, dalam menangani kasus pembunuhan Brigade J. https://t.co/W4elDjbm1T",0,0,0,0,,in,195292599,1556979543550079000,1556979543550078979,,
Tue Aug 09 12:25:25 +0000 2022,09/08/2022 12:25:25,1556979964817571800,1556979964817571840,maftukh13,"@ListyoSigitP Ini adalah titik balik untuk pembenahan dalam tubuh Polri,Bapak @ListyoSigitP ..ada hikmah didalamnya.yaitu berikutnya kinerja Polri harus benar2 profesional,netral dan benar2 bersih.siapapun yg terjerat kasus,amankan tanpa pandang bulu dan diumumkan secara terbuka di muka umum.",0,0,0,4,,in,872919516,1556979964817571800,1556979964817571840,https://pbs.twimg.com/ext_tw_video_thumb/1556979927400214529/pu/img/Ox6JRsUvUDuYZmFR.jpg,photo
Tue Aug 09 12:36:23 +0000 2022,09/08/2022 12:36:23,1556982723549335600,1556982723549335553,Gaussada,"[ KINERJA KEPOLISIAN ] \n\n📌 SENGKARUT KASUS BRIGADIR J &amp; PERTARUHAN KEPERCAYAAN PUBLIK KE POLRI\n\n📝 “Dia (Sambo) harusnya kena Pasal 233 KUHP, ujar Fachrizal kepada reporter Tirto, Senin, 8 Agustus 2022. https://t.co/raqNj3xvJ4""",0,1,0,0,,in,1274350189633892357,1556967156520140800,1556967156520140800,,
