created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Fri Sep 23 07:34:48 +0000 2022;1573214283739046000;1573214283739045891;"Memang benar kamu sangat mengapresiasi kinerja Polri dalam kasus Sambo\n#PutusanTegas\nRespon Apresiasi Publik https://t.co/rZVVtJIF3J";0;0;0;0;;in;1526479270717292544;1573214283739046000;1573214283739045891;"https://pbs.twimg.com/media/FdUuCUdVIAA0wOB.jpg";"photo";MutiaNathania
Fri Sep 23 07:30:01 +0000 2022;1573213076685394000;1573213076685393920;"Wakil presiden saja sampai apresiasi kinerja polri loh #PutusanTegas\nRespon Apresiasi Publik https://t.co/b4xMvB1OfL";0;0;0;0;;in;1457573895360237572;1573213076685394000;1573213076685393920;"https://pbs.twimg.com/media/FdUq7ofaMAAyRPg.jpg";"photo";bexautys
Fri Sep 23 07:30:42 +0000 2022;1573213252192206800;1573213252192206849;"kinerja polri dalam mengatasi permasalahan kasus Brigadir J ini harus diapresiasi \n#PutusanTegas\nRespon Apresiasi Publik\nhttps://t.co/L79x0KfZ6P";0;0;0;0;;in;1518944770546348032;1573213252192206800;1573213252192206849;"";"";mirayeayy
Fri Sep 23 07:30:01 +0000 2022;1573213077385928700;1573213077385928707;"Masyarakat akan beri apresiasi jika puas dengan kinerja polri\n#PutusanTegas\nRespon Apresiasi Publik\n\nhttps://t.co/I9ajOXzj4S";0;0;0;0;;in;1451897403762622468;1573213077385928700;1573213077385928707;"";"";lulauna03
Fri Sep 23 07:30:00 +0000 2022;1573213076198785000;1573213076198785024;"Hebat deh sekarang banyak yang sudah mengapresiasi kinerja polri #PutusanTegas\nRespon Apresiasi Publik https://t.co/Kjwmta7Rhf";0;0;0;0;;in;1457569395975200777;1573213076198785000;1573213076198785024;"https://pbs.twimg.com/media/FdUrLZOakAUKqUe.jpg";"photo";sayvuran
Fri Sep 23 07:30:00 +0000 2022;1573213073988427800;1573213073988427776;"Memang layak diapresiasi kinerja polri yg tidak tebang pilih dlm kasus brigadir J.\nWalau seorang jendralpun klo salah tetap harus mempertanggungjawabkannya.\n#PutusanTegas\nRespon Apresiasi Publik\nhttps://t.co/rQHQW8wwdl";0;1;2;6;;in;1173023441886146561;1573213073988427800;1573213073988427776;"";"";Aan__CoverBOYkw
Fri Sep 23 07:30:00 +0000 2022;1573213073904746500;1573213073904746496;"Selama kasus ini benar2 diusut secara transparan dan tuntas, tentu saja masyarakat akan sangat mengapresiasi kinerja polri\n\n#PutusanTegas\nRespon Apresiasi Publik https://t.co/UpxIKo2XcF";0;0;0;0;;in;1571052167620087812;1573213073904746500;1573213073904746496;"https://pbs.twimg.com/media/FdUqz5pakAA5Mxc.jpg";"photo";gulagula61
Fri Sep 23 07:30:00 +0000 2022;1573213074156392400;1573213074156392448;"Kami sebagai rakyat ini turut mengapreasi atas kinerja terbaik yang dilakukan para Polri usai pecat sambo\n#PutusanTegas\nRespon Apresiasi Publik https://t.co/Vq9lh3OV2v";0;0;0;0;;in;1485194241999773697;1573213074156392400;1573213074156392448;"https://pbs.twimg.com/media/FdUs0gTVIAArjKx.jpg";"photo";RaniGunaw
Fri Sep 23 07:30:00 +0000 2022;1573213074974294000;1573213074974294016;"Patut dAcungi jempol atas kinerja polri.\n\nhttps://t.co/BJUdoBR93F\n\n#PutusanTegas\nRespon Apresiasi Publik";0;0;0;0;;in;1562037365282988032;1573213074974294000;1573213074974294016;"";"";Belta_KR
Fri Sep 23 07:30:01 +0000 2022;1573213076643401700;1573213076643401728;"Wapres udah apresiasi kinerja polri, jangan sampe kendor nih ngungkap kasus brigadir j\n\nhttps://t.co/Jqp73OFbxZ\n\n#PutusanTegas\nRespon Apresiasi Publik";0;0;0;0;;in;1518309624499572736;1573213076643401700;1573213076643401728;"";"";evetatsuki
Fri Sep 23 07:30:00 +0000 2022;1573213074588303400;1573213074588303360;"Udah mulai membaik nih kinerja polri, keep going 👏🏻\n#PutusanTegas\nRespon Apresiasi Publik https://t.co/suhX6VEdeZ";0;0;0;0;;in;1531134601191903234;1573213074588303400;1573213074588303360;"https://pbs.twimg.com/media/FdUr9f6aIAAizCA.jpg";"photo";chocopiesoft
Fri Sep 23 07:30:00 +0000 2022;1573213075293048800;1573213075293048832;"memang harus di apresiasi sihh kinerja Polri, joss pokoknyaa\n#PutusanTegas\nRespon Apresiasi Publik https://t.co/vdEafOX88G";0;0;0;0;;in;1516718020701601794;1573213075293048800;1573213075293048832;"https://pbs.twimg.com/media/FdUnTPPVQAAlqKv.jpg";"photo";anakindigong666
Fri Sep 23 07:31:14 +0000 2022;1573213382807023600;1573213382807023620;"https://t.co/uI1DdgCgf2\n\nBAGUSS BGT KINERJA POLRI\n#PutusanTegas\nRespon Apresiasi Publik";0;0;0;0;;in;1572133241842454530;1573213382807023600;1573213382807023620;"";"";squidwardst4r
Fri Sep 23 07:30:35 +0000 2022;1573213219677941800;1573213219677941761;"Mari kita selalu apresiasi kinerja yang dilakukan Polri mulai dari kasus-kasus yang tangani sudah mulai menemukan titik terang #PutusanTegas\nRespon Apresiasi Publik https://t.co/V83pCU9eOa";0;0;0;0;;in;872741912913956866;1573213219677941800;1573213219677941761;"https://pbs.twimg.com/media/FdUtFHGaAAIIpXx.jpg";"photo";kikuannara
Fri Sep 23 07:30:57 +0000 2022;1573213312170725400;1573213312170725377;"Kalau dilihat dari atas (kinerja) Polri sudah bagus. Terutama di desa² &amp; pelosok Indonesia. Bayangkan kalau personel Polrinya lebih banyak yang jelek. Dengan baiknya kinerja Polri ini turut mendongkrak tingkat kepercayaan kepada pemerintah.\n#PutusanTegas\nRespon Apresiasi Publik https://t.co/QeyTEtLwsp";0;0;0;0;;in;1436472612121501702;1573213312170725400;1573213312170725377;"https://pbs.twimg.com/media/FdUtI28acAAwV2S.jpg";"photo";matchahoki
Fri Sep 23 07:30:39 +0000 2022;1573213238195810300;1573213238195810305;"Kasus ini membuktikan bahwa kinerja polri sedang diuji apapun prosesnya kita harus tetap mendukung penuh polri dalam menjalankan tugasnya \n\n#PutusanTegas\nRespon Apresiasi Publik https://t.co/db0czTLXzQ";0;0;0;0;;in;1569534281386721287;1573213238195810300;1573213238195810305;"https://pbs.twimg.com/media/FdUtGS2UcAAj5RX.jpg";"photo";kiiohkikii
Fri Sep 23 07:30:00 +0000 2022;1573213073783115800;1573213073783115776;"Sangat mengapresiasi kinerja polri yang mengambil langkah tepat dan menjawab keraguan masyarakat\n#PutusanTegas\nRespon Apresiasi Publik https://t.co/CyJiSIbI76";0;0;0;0;;in;1284733345327280129;1573213073783115800;1573213073783115776;"https://pbs.twimg.com/media/FdUkwvuUUAAnxNK.jpg";"photo";blusfantasticez
Thu Sep 22 16:40:47 +0000 2022;1572989295702741000;1572989295702740993;"@siapkawalpolri sejauh ini sudah sangat baik kinerja yang di tunjukkan oleh polri. usut tuntas kasus ini pak @ListyoSigitP tanpa pandang bulu. kami selalu mendukung mu. semoga kedepannya polri bisa konsisten dan amanah dalam menjalankan tugas nya.\n#bersamahadirmelayani #Polrituntaskankasusfs";0;0;0;0;;in;1560276880863166466;1572849626436477000;1572849626436476930;"";"";sriayutania
Fri Sep 23 03:17:49 +0000 2022;1573149608443887600;1573149608443887616;"@KompasTV Apa2an sih klian @DivHumas_Polri ,makin bersuara makin kelihatan kinerja kerja buruknya, maaf, apakah ini gambaran dr kepala nya ??@ListyoSigitP";0;0;0;0;;in;767316540265857025;1572854860583960600;1572854860583960576;"";"";1s_silvi
Thu Sep 22 16:28:15 +0000 2022;1572986139686088700;1572986139686088704;"@siapkawalpolri kinerja yang ditunjukkan oleh pak @ListyoSigitP dalam menangani kasus ini sangat tegas dan tidak memberi celah sedikitpun bagi para pelaku. semoga kedepan nya polri bisa lebih konsisten dan amanah dalam menjalankan tugas nya.\n#KawalG20 #bersamahadirmelayani #Polrituntaskankasusfs";0;0;0;0;;in;1560276880863166466;1572756614666662000;1572756614666661889;"";"";sriayutania
Thu Sep 22 16:37:29 +0000 2022;1572988465075327000;1572988465075326976;"@siapkawalpolri Kinerja Polri dibawah pimpinan Bapak Kapolri @ListyoSigitP dalam menangani kasus FS ini sudah sangat bagus. Semoga kedepannya mendapatkan titik terang dari kasus ini @HumasPolri  #SiapKawalPolri #bersamahadirmelayani";0;0;0;0;;in;1563955848334163968;1572756614666662000;1572756614666661889;"";"";cumabuatbisnis
Fri Sep 23 02:52:42 +0000 2022;1573143291050496000;1573143291050496001;"@KompasTV Sebenarnya Bapak2 paham ga sih kalau kinerja kalian &amp; pembuktian bahwa Polri itu bersih sedang diperhatikan oleh sebagian besar rakyat Indonesia? Ini loh @DivHumas_Polri baca nih komentar yg ada di sini, kita kesal tapi ini utk kebaikan Polri loh. Cc.@ListyoSigitP @jokowi";0;0;0;1;;in;574388946;1572854860583960600;1572854860583960576;"";"";KenFauzy
Thu Sep 22 16:10:35 +0000 2022;1572981694608842800;1572981694608842754;"@siapkawalpolri Kinerja Polri saat ini sudah sangat bagus. Tetap pertahankan ketegasan dalam kasus apapun dan harus tetap jaga transparansi perkembangan kasusnya juga. Semangat @ListyoSigitP \n#SiapKawalPolri #Polrituntaskankasusfs";0;0;0;0;;in;1251479716466323456;1572756614666662000;1572756614666661889;"";"";Saleema06444910
Fri Sep 23 07:13:36 +0000 2022;1573208946231640000;1573208946231640064;"Kinerja Polri harus tegas dalam mengungkap fakta-fakta dalam kasus pembunuhan Brigadir J\n\n#PutusanTegas\nRespon Apresiasi Publik https://t.co/vxfj80z4sJ";0;0;0;0;;in;1508345722152054786;1573208946231640000;1573208946231640064;"https://pbs.twimg.com/ext_tw_video_thumb/1573208869643636737/pu/img/J_ziJo_UgsaSFGLk.jpg";"photo";PejoeangSlonjor
Thu Sep 22 16:55:04 +0000 2022;1572992890233827300;1572992890233827328;"@siapkawalpolri Sejauh ini kinerja @DivHumas_Polri dalam penyelesaian kasus pembunuhan brigadir j cukup baik dan progesnya ada. mungkin saran aku polri harus lebih transparan dalam penanganan kasus ini, agar masyarakat tau perkembangan kasus ini sudah sejauh mana.";0;0;0;0;;in;1558724673151836160;1572756614666662000;1572756614666661889;"";"";jamilahchr_
Fri Sep 23 02:57:58 +0000 2022;1573144617133940700;1573144617133940736;"@tempodotco kenapa harus saling melindungi sih pak klo ada kebusukan?\nharusnya ya tugas anda itu selidiki\nbisa2nya kok kayak konglomerat, jet pribadi harganya brp tuh...\n\ncoba presisinya gunain pak, pasti survey ke masyarakat jg naik soal kinerja polri";0;0;0;0;;in;1309439378;1572841098703425500;1572841098703425539;"";"";hadesiamah
Thu Sep 22 16:48:08 +0000 2022;1572991144044425200;1572991144044425219;"@jaksapedia @KejaksaanRI Memang kinerja @DivHumas_Polri  dan @KejaksaanRI  perlu diapresiasi dan patut dibanggakan. Sejauh ini penyelesaian kasus pembunuhan brigadir j cukup baik dan ada progesnya. harapan aku si segera berikan hukuman yang setimpal pada pak sambo. Lanjutkan !!";0;0;0;0;;in;1558724673151836160;1572020213498859500;1572020213498859520;"";"";jamilahchr_
Thu Sep 22 16:51:21 +0000 2022;1572991954585264000;1572991954585264128;"@siapkawalpolri Tegas bertindak dalam memberikan kinerja yang terbaik untuk masyarakat. Semoga kedepannya semakin tegas dan dapat dipercaya oleh masyarakat luas. Polri memang harus tegas dalam bertindak. @ListyoSigitP \n#KawalG20 \n#bersamahadirmalayani";0;0;0;1;;in;1550404095147929600;1572849626436477000;1572849626436476930;"";"";axdway
Thu Sep 22 16:54:31 +0000 2022;1572992751867920400;1572992751867920385;"Ujian pertama polri adalh menangkap penjaja penjual es keliling. Jadi ahir kinerja polri sudah Presisi ya wahai netijend.";0;0;0;0;;in;1312016310407028736;1572992751867920400;1572992751867920385;"";"";Lily53642426
Thu Sep 22 15:56:51 +0000 2022;1572978238162632700;1572978238162632704;"@kumparan Setuju sekali dengan Kapolri , semoga dg kasus Sambo yang berlapis kejahatannya , menjadi hikmah utk Polri harus mereformasi kinerja personal  apalagi Polantas yg hati hari bertatap muka langsung dg masyarakat harus lebih profesional dan ada pungli lagi.Bravo utk Kapolri.";0;0;0;0;;in;935463575262437376;1572833107182760000;1572833107182759937;"";"";HjAiSuryani1
Thu Sep 22 16:49:42 +0000 2022;1572991537683701800;1572991537683701760;"@siapkawalpolri kinerja polri saat ini gamain-main dan patut diapresiasi, karena sudah membuahkan hasil terhadap kasus  ini dan  segera tindak tegas siapapun oknum polri yang terlibat dalam kasus ini tanpa pandang bulu @ListyoSigitP @DivHumas_Polri \n#PolriTuntaskanKasusFS #bersamahadirmelayani";0;0;0;0;;in;1384608586974695425;1572849626436477000;1572849626436476930;"";"";Littleboybro
Thu Sep 22 16:46:48 +0000 2022;1572990809557061600;1572990809557061638;"@siapkawalpolri mantap Kinerja yang lebih tegas dan patut untuk diapresiasi pak @ListyoSigitP harapan kedepannya yaa semoga polri sukses dan bisa melayani masyarakat dg baik. \n#Polrituntaskankasusfs \n#KawalG20 \n#PerangiSoceng \n#bersamahadirmelayani";0;0;0;0;;in;1564093258619584512;1572756614666662000;1572756614666661889;"";"";bukan_mixue
Thu Sep 22 13:43:51 +0000 2022;1572944769822883800;1572944769822883841;"@siapkawalpolri Kita akui bahwa kinerja polri dalam\nmenangani kasus pembunuhan Brigadir J\ncukup baik. Mereka bekerja penuh\nperjuangan &amp; ttp transparan di tengah2\noknum yg berkhianat. Terimakasih pak @ListyoSigitP Semoga ketegasan ini terus\ndilakukan dlm kasus apapun.\n#PolriTuntaskanKasusFS";0;0;0;0;;in;1290204357724532737;1572756614666662000;1572756614666661889;"";"";amasaliii
Thu Sep 22 13:01:25 +0000 2022;1572934090223161300;1572934090223161350;"@siapkawalpolri Sudah sangat baik sekali kinerja dari @DivHumas_Polri dalam penuntasan kasus Sambo. Langkah yang diambil sudah tepat yaitu pemecatan kepada mereka yang terlibat. #Kawalg20\n#Bersamahadirmelayani\n#Perangisoceng\n#Polrituntaskankasusfs";0;0;0;0;;in;1384079098457116674;1572849626436477000;1572849626436476930;"";"";Sekilasmonteraa
Thu Sep 22 14:15:20 +0000 2022;1572952690413699000;1572952690413699073;"@siapkawalpolri kinerja polri sudah baik&amp;progres krna kasus terus diusut dan berkembang. kasus harus tetap transparansi agar masyarakat dpt melihat hasil dgn bukti @ListyoSigitP #Kawalg20\n#Bersamahadirmelayani\n#Perangisoceng\n#Polrituntaskankasusfs";0;0;0;0;;in;1215459282906304512;1572756614666662000;1572756614666661889;"";"";candybabelgam
Thu Sep 22 15:09:07 +0000 2022;1572966225436872700;1572966225436872706;"@siapkawalpolri kinerja yang bagus @ListyoSigitP dan rekan2 dalam menegakkan hukum, semoga citra polri bisa kembali dan masyarakat bisa percaya lagi, keadilan harus ditegakkan #PolriTuntaskanKasusFS";0;0;0;0;;in;1563761160607870976;1572849626436477000;1572849626436476930;"";"";strawnass
Thu Sep 22 14:44:26 +0000 2022;1572960016713547800;1572960016713547777;"@siapkawalpolri Berani dan tegas ditunjukan pak @ListyoSigitP dalam memimpin. Sejauh ini menurut gua kinerja Polri menuntaskan kasus FS sudah sangat tegas dan transparan. Gua yakin ga lama lagi masyarakat akan mendukung dan mencintai Institusi Polri.\n#PolriTuntaskanKasusFS \n#SiapKawalPolri";0;0;0;0;;in;2583968654;1572849626436477000;1572849626436476930;"";"";agimukmin
Thu Sep 22 15:34:00 +0000 2022;1572972490301018000;1572972490301018115;"@DivHumas_Polri Yang penting jangan pandang bulu, mau temen mau atasan tuntut jika dia salah, PANGKAT HANYA TULISAN YANG PENTING KINERJA NYA";0;0;0;0;;in;1570398457315360776;1572802840200122400;1572802840200122368;"";"";MvJava
Thu Sep 22 14:02:29 +0000 2022;1572949456806641700;1572949456806641665;"@siapkawalpolri Sbg masyarakat yg melihat kinerja Kapolri yg tegas, ikut seneng lihatnya. Jadi tambah yakin dan percaya bahwa Kapolri @ListyoSigitP bisa membawa Polri ke arah lebih baik lagi.\n#Kawalg20\n#Bersamahadirmelayani\n#Perangisoceng\n#Polrituntaskankasusfs";0;0;0;0;;in;1551745823276380166;1572849626436477000;1572849626436476930;"";"";zunairarara
Thu Sep 22 13:13:26 +0000 2022;1572937112588267500;1572937112588267526;"@siapkawalpolri harus tetap tegas tanpa memandang bulu, siapapun itu jika salah ya salah @ListyoSigitP . jadi perlu bersih-bersih polri agar kinerja terus meningkat dan tetap fokus #Kawalg20\n#Bersamahadirmelayani\n#Perangisoceng\n#Polrituntaskankasusfs";0;0;0;0;;in;1215459282906304512;1572806750558105600;1572806750558105601;"";"";candybabelgam
Thu Sep 22 15:50:58 +0000 2022;1572976760303816700;1572976760303816704;"@siapkawalpolri luar biasa banget sih ni kinerja pak @ListyoSigitP yg berani ngelakuin pemecatan tidak terhormat ke petinggi2 polri. orang salah walaupun dia diatas kita tetep perlu dihukum pak\n\n#kawalg20 #bersamahadirmelayani #perangisoceng #polrituntaskankasusfs";0;0;0;0;;in;1462126765732630530;1572849626436477000;1572849626436476930;"";"";danilavanilla_
Thu Sep 22 14:33:18 +0000 2022;1572957214872318000;1572957214872317952;"@siapkawalpolri Menurut saya sejauh ini kinerja kapolri menangani kasus sambo sudah tegas,menyelesaikan kasus-kasus yang ada. dan saya rasa dengan seperti itu masyarakat akan percaya dan mendukung tindakan yang dilakukan oleh polri @ListyoSigitP #SiapKawalPolri";0;0;0;0;;in;1562409082606141440;1572756614666662000;1572756614666661889;"";"";diskaaindahhh
Thu Sep 22 14:36:12 +0000 2022;1572957944383414300;1572957944383414273;"@siapkawalpolri kinerja polri dalam kasus ini sudah bagus perkembangannya. harus diusut sampai tuntas agar cepat selesai @ListyoSigitP polri pasti bisa bangkit untuk mengembalikan kepercayaan masyarakat terhadap polri,tetap optimis dan tegas tidak pandang bulu serta adil";0;0;0;0;;in;4757715690;1572756614666662000;1572756614666661889;"";"";dahlahgatw
Thu Sep 22 14:36:52 +0000 2022;1572958113111888000;1572958113111887872;"@siapkawalpolri Menurut saya kinerja polri sejauh ini sudah sangat baik. Terutama semenjak d bawah pimpinan pak @ListyoSigitP bisa kita lihat dari penanganan kasus fs kemarin. \n#PolriTuntaskanKasusFS #KawalG20 #BersamaHadirMelayani";0;0;0;0;;in;1411275199194886145;1572849626436477000;1572849626436476930;"";"";cipaamanda
Thu Sep 22 13:11:10 +0000 2022;1572936543584780300;1572936543584780289;"@siapkawalpolri kinerja para polri sudah baik, namun munglin ada bbrp oknum yg masih kurang tegas. jadi, tanggung jawab bukan sekadar tugas namun juga harus dilakukan dgn penuh ketegasan dan kejujuran @ListyoSigitP #Kawalg20\n#Bersamahadirmelayani\n#Perangisoceng\n#Polrituntaskankasusfs";0;0;0;0;;in;1215459282906304512;1572849626436477000;1572849626436476930;"";"";candybabelgam
Thu Sep 22 13:31:49 +0000 2022;1572941741334098000;1572941741334097920;"@siapkawalpolri Kinerja @ListyoSigitP @DivHumas_Polri sudah sangat baik &amp; harulah mendapatkan apresiasi setinggi tingginya, mereka berani menindak orang orang yang terlihat kasus pak Sambo ini tanpa pandang bulu, berusaha memberikan yang terbaik dlm mengungkap kasus ini #PolriTuntaskanKasusFS";0;0;0;0;;in;1564767652337549312;1572849626436477000;1572849626436476930;"";"";MiahMuktar1
Thu Sep 22 14:48:12 +0000 2022;1572960962122252300;1572960962122252295;"@siapkawalpolri sudah baik kinerja dari polri dalam kasus ini.tetap tegas dan adil pak @ListyoSigitP bersihkan oknum polisi yang tidak bertanggungjawab terhadap tugasnya dan usut tuntas kasus ini sampai akar";0;0;0;0;;in;4757715690;1572849626436477000;1572849626436476930;"";"";dahlahgatw
Thu Sep 22 14:36:42 +0000 2022;1572958070870638600;1572958070870638592;"@siapkawalpolri Menurut Saya ini kinerja yang sudah bisa dikatakan bagus @ListyoSigitP dalam menangani kasusnya, semoga kedepannya polri bertindak lebih tegas dan tuntas. \n\n#Kawalg20\n#Bersamahadirmelayani\n#Perangisoceng\n#PolriTuntaskanKasusFS";0;0;0;0;;in;1564258691200585729;1572849626436477000;1572849626436476930;"";"";ADardiir
Thu Sep 22 12:56:53 +0000 2022;1572932949187522600;1572932949187522560;"@siapkawalpolri good job kinerja yang baik @ListyoSigitP apalagi dilakukannnya bersih2 di dalam internal polri merupakan tindakan yang tegas terhadap oknum2 yang sudah melanggar etik, pemecatan secara tidak hormat langkah yang tepat sehingga oknum2 pada jera \n#SiapKawalPolri";0;0;0;0;;in;1562392694231486465;1572849626436477000;1572849626436476930;"";"";oliygfgh
Thu Sep 22 13:05:59 +0000 2022;1572935240544559000;1572935240544559106;"@siapkawalpolri Sejauh ini sudah bagus kinerja dari polri dalam mengusut kasus ini, hukum se adil adilnya sambo dan semua oknum yang terlibat. Semoga kedepannya tetap konsistensi dalam kinerja nya. Semangat terus pak @ListyoSigitP";0;0;0;0;;in;1558846554466791428;1572849626436477000;1572849626436476930;"";"";lestari_cheryl
