new_date,clean_tweet,stemmed_tweet,sentiment
21/04/2022 17:34:13,inisiator gerakan nurani kebangsaan gnk habib syakur ali mahdi al hamid mengapresiasi kinerja densus anti teror mabes polri dalam upaya penanggulangan terorisme khususnya dalam penangkapan kelompok negara islam indonesia nii nii terorisme,"['inisiator', 'gera', 'nurani', 'bangsa', 'gnk', 'habib', 'syakur', 'ali', 'mahdi', 'al', 'hamid', 'apresiasi', 'kerja', 'densus', 'anti', 'teror', 'mabes', 'polisi republik indonesia', 'upaya', 'tanggulang', 'terorisme', 'khusus', 'tangkap', 'kelompok', 'negara', 'islam', 'indonesia', 'nii', 'nii', 'terorisme']",positif
21/04/2022 22:54:11,pak harus melakukan evaluasi atas kinerja yang tidak memahami filosofi negara demokrasi jangan nodai polri presisi dengan polri persekusi keamanan selalu kalian jadikan alasan untuk melakukan kekerasan pembantaiankmguncangdunia,"['pak', 'laku', 'evaluasi', 'kerja', 'paham', 'filosofi', 'negara', 'demokrasi', 'noda', 'polisi republik indonesia', 'presisi', 'polisi republik indonesia', 'persekusi', 'aman', 'selalu', 'kalian', 'jadi', 'alas', 'laku', 'keras', 'pembantaiankmguncangdunia']",positif
22/04/2022 01:50:58,apakah juga sudah monitoring kasus sirkuit formula yang ngabisin anggaran gede itu ntar keduluan kejaksaan polri lagi semangat dong ukir sejarah di negeri ini kami percaya dan mengharap kinerja mu,"['monitoring', 'kasus', 'sirkuit', 'formula', 'ngabisin', 'anggar', 'gede', 'ntar', 'keduluan', 'jaksa', 'polisi republik indonesia', 'semangat', 'dong', 'ukir', 'sejarah', 'negeri', 'percaya', 'harap', 'kerja', 'mu']",negatif
22/04/2022 12:00:01,rangkul tni polri kakanwil apresiasi kinerja lapas bentiring kemenkumham ditjenpas kemenkumhambengkulu lapasbengkulueloknian satgasgagakriang,"['rangkul', 'tentara republik indonesia', 'polisi republik indonesia', 'kakanwil', 'apresiasi', 'kerja', 'lapas', 'bentiring', 'kemenkumham', 'ditjenpas', 'kemenkumhambengkulu', 'lapasbengkulueloknian', 'satgasgagakriang']",positif
22/04/2022 14:46:57,si mbk yg smart ini klu ga salah dulu di nyinyirin kadrun gegara dia nikah muda trs cere tp biodata dia isi blm mnikah cmiiw twitan putra melayu mungkin krn dia dulunya projo makanya dicari info ttg dia ato entahlah btw skrg dia bener muji kinerja si manis,"['mbk', 'smart', 'klu', 'salah', 'dulu', 'nyinyirin', 'kadrun', 'gegara', 'nikah', 'muda', 'trs', 'cere', 'biodata', 'isi', 'mnikah', 'cmiiw', 'twitan', 'putra', 'melayu', 'mungkin', 'projo', 'makanya', 'cari', 'info', 'ttg', 'entah', 'btw', 'bener', 'muji', 'kerja', 'manis']",negatif
22/04/2022 18:16:42,pertamina apresiasi polri yang berhasil amankan kasus penyelewengan bbm subsidi kinerja yang sangat bagus,"['pertamina', 'apresiasi', 'polisi republik indonesia', 'hasil', 'aman', 'kasus', 'seleweng', 'bbm', 'subsidi', 'kerja', 'sangat', 'bagus']",positif
23/04/2022 02:53:06,pertamina apresiasi polri yang berhasil amankan kasus penyelewengan bbm subsidi mantap sekali kinerja nya,"['pertamina', 'apresiasi', 'polisi republik indonesia', 'hasil', 'aman', 'kasus', 'seleweng', 'bbm', 'subsidi', 'mantap', 'sekali', 'kerja']",positif
23/04/2022 04:53:24,mantap pertamina apresiasi polri yang berhasil amankan kasus penyelewengan bbm subsidi wow bukti kinerja baik nih,"['mantap', 'pertamina', 'apresiasi', 'polisi republik indonesia', 'hasil', 'aman', 'kasus', 'seleweng', 'bbm', 'subsidi', 'wow', 'bukti', 'kerja', 'baik']",positif
23/04/2022 05:22:02,keren pertamina apresiasi polri yang berhasil amankan kasus penyelewengan bbm subsidi ini bukti loh sebagai kinerja polri yg baik,"['keren', 'pertamina', 'apresiasi', 'polisi republik indonesia', 'hasil', 'aman', 'kasus', 'seleweng', 'bbm', 'subsidi', 'bukti', 'kerja', 'polisi republik indonesia', 'baik']",positif
23/04/2022 05:22:18,best bgt kinerja polri pertamina apresiasi polri yang berhasil amankan kasus penyelewengan bbm subsidi moga stok aman setelah ini,"['best', 'banget', 'kerja', 'polisi republik indonesia', 'pertamina', 'apresiasi', 'polisi republik indonesia', 'hasil', 'aman', 'kasus', 'seleweng', 'bbm', 'subsidi', 'moga', 'stok', 'aman']",positif
23/04/2022 05:23:52,pantas dong memang di apresiasi ini karena berhasil amankan kasus penyelewengan bbm subsidi thanks polri utk kinerja tanggap dan gercep nya,"['pantas', 'dong', 'memang', 'apresiasi', 'hasil', 'aman', 'kasus', 'seleweng', 'bbm', 'subsidi', 'thanks', 'polisi republik indonesia', 'kerja', 'tanggap', 'gercep']",positif
23/04/2022 06:46:15,mantap pertamina apresiasi polri yang berhasil amankan kasus penyelewengan bbm subsidi wow bukti kinerja baik nih,"['mantap', 'pertamina', 'apresiasi', 'polisi republik indonesia', 'hasil', 'aman', 'kasus', 'seleweng', 'bbm', 'subsidi', 'wow', 'bukti', 'kerja', 'baik']",positif
23/04/2022 06:46:43,pertamina apresiasi polri yang berhasil amankan kasus penyelewengan bbm subsidi kinerja yang sangat bagus,"['pertamina', 'apresiasi', 'polisi republik indonesia', 'hasil', 'aman', 'kasus', 'seleweng', 'bbm', 'subsidi', 'kerja', 'sangat', 'bagus']",positif
23/04/2022 06:47:04,mantap pertamina apresiasi polri yang berhasil amankan kasus penyelewengan bbm subsidi wow bukti kinerja baik nih,"['mantap', 'pertamina', 'apresiasi', 'polisi republik indonesia', 'hasil', 'aman', 'kasus', 'seleweng', 'bbm', 'subsidi', 'wow', 'bukti', 'kerja', 'baik']",positif
23/04/2022 09:32:33,mantap pertamina apresiasi polri yang berhasil amankan kasus penyelewengan bbm subsidi wow ini bukti kinerja baik nih,"['mantap', 'pertamina', 'apresiasi', 'polisi republik indonesia', 'hasil', 'aman', 'kasus', 'seleweng', 'bbm', 'subsidi', 'wow', 'bukti', 'kerja', 'baik']",positif
23/04/2022 09:35:37,tolong ditindaklanjuti diproses laporan warga pak biar kami bisa makin percaya dgn kinerja bapak terima kasih,"['ditindaklanjuti', 'proses', 'lapor', 'warga', 'pak', 'makin', 'percaya', 'kerja', 'bapak', 'terima', 'kasih']",negatif
23/04/2022 11:11:39,bukan hanya kali ini sudah beberapa kali bertingkah dengan selalu opposite dg kebijakan kinerja densus selalu disalahkan gga berniat selidiki ada apa dg yg sperti terpojok dg pernyataan ini,"['bukan', 'kali', 'beberapa', 'kali', 'ting', 'selalu', 'opposite', 'bijak', 'kerja', 'densus', 'selalu', 'salah', 'gga', 'niat', 'selidik', 'sperti', 'pojok', 'nyata']",negatif
23/04/2022 13:14:21,isnstansi polri harusnya makin evaluasi kinerja gak malu tuh jd bulanan natizen kalau urusan orang populer garcep parah,"['isnstansi', 'polisi republik indonesia', 'harus', 'makin', 'evaluasi', 'kerja', 'malu', 'bulan', 'natizen', 'urus', 'orang', 'populer', 'garcep', 'parah']",negatif
23/04/2022 14:27:14,sakit jiwa kalau dlm hal seperti ini tuh yg bikin gaduh provokator dn hti msih berkoar yg ingin merusak nkri mungkin bisa di liat tpi anda tutup mata dn tutup telinga kinerja polisi untuk menjaga kedamaian sdh hilang,"['sakit', 'jiwa', 'gaduh', 'provokator', 'dn', 'hti', 'msih', 'koar', 'rusak', 'nkri', 'mungkin', 'liat', 'tpi', 'tutup', 'mata', 'dn', 'tutup', 'telinga', 'kerja', 'polisi', 'jaga', 'damai', 'hilang']",negatif
23/04/2022 15:57:00,beruntungnya jadi dek tamara cuman laporan di tl langsung di respon aku dan kaumku suku dayak khususnya perempuan dayak di tuduh sebagai wanita pelacur yang di jual ke luar negeri polri diam saja meskipun kami sudah lapor secara resmi selamat ya dek tamara,"['untung', 'jadi', 'dek', 'tamara', 'cuman', 'lapor', 'tl', 'langsung', 'respon', 'kaum', 'suku', 'dayak', 'khusus', 'perempuan', 'dayak', 'tuduh', 'wanita', 'lacur', 'jual', 'luar', 'negeri', 'polisi republik indonesia', 'diam', 'meski', 'lapor', 'resmi', 'selamat', 'dek', 'tamara']",negatif
24/04/2022 03:17:05,jika kepolisian negara republik indonesia msh ingin mendapatkan dukungan amp respon positif terhadap kinerja polri maka sy harap polri gak menggunakan standar ganda dalam penegakan hukum hari gini menerima laporan masyarakat amp,"['polisi', 'negara', 'republik', 'indonesia', 'msh', 'dapat', 'dukung', 'respon', 'positif', 'kerja', 'polisi republik indonesia', 'harap', 'polisi republik indonesia', 'guna', 'standar', 'ganda', 'tega', 'hukum', 'hari', 'gin', 'terima', 'lapor', 'masyarakat']",positif
24/04/2022 03:48:33,begitulah kualitas sdm polri kita kurangnya analitis hukum dan minimnya literasi hukum jdnya hasilnya begini gmn aph dunia melihat kinerja spt ini,"['begitu', 'kualitas', 'sdm', 'polisi republik indonesia', 'kurang', 'analitis', 'hukum', 'minim', 'literasi', 'hukum', 'jdnya', 'hasil', 'begini', 'bagaimana', 'aph', 'dunia', 'lihat', 'kerja']",negatif
24/04/2022 05:32:00,mantap pertamina apresiasi polri yang berhasil amankan kasus penyelewengan bbm subsidi wow bukti kinerja baik nih,"['mantap', 'pertamina', 'apresiasi', 'polisi republik indonesia', 'hasil', 'aman', 'kasus', 'seleweng', 'bbm', 'subsidi', 'wow', 'bukti', 'kerja', 'baik']",positif
24/04/2022 06:43:49,memang percuma kita ngetwit ke div humas polri dan kapolri ttg apapun yg terjadi entah fakta atau melihat twitt an kelompok anti pemerintah semua hanya angin lalu di twitter div humas polri atau kapolri jd kita bs berpikir apa langkah kinerja polri saat ini,"['memang', 'percuma', 'ngetwit', 'div', 'humas', 'polisi republik indonesia', 'kapolri', 'ttg', 'apa', 'jadi', 'entah', 'fakta', 'lihat', 'twitt', 'an', 'kelompok', 'anti', 'perintah', 'semua', 'angin', 'lalu', 'twitter', 'div', 'humas', 'polisi republik indonesia', 'kapolri', 'pikir', 'langkah', 'kerja', 'polisi republik indonesia']",negatif
24/04/2022 07:46:34,halooo shameonyou,"['halooo', 'shameonyou']",negatif
24/04/2022 08:48:16,polri udah ngk di jalurnya sy pribadi udh ngk respect dgn kinerja nya apalagi kapolrinya ngk ada wibawa,"['polisi republik indonesia', 'ngk', 'jalur', 'pribadi', 'ngk', 'respect', 'kerja', 'kapolrinya', 'ngk', 'wibawa']",negatif
24/04/2022 08:51:25,pertamina apresiasi polri yang berhasil amankan kasus penyelewengan bbm subsidi kinerja yang sangat bagus,"['pertamina', 'apresiasi', 'polisi republik indonesia', 'hasil', 'aman', 'kasus', 'seleweng', 'bbm', 'subsidi', 'kerja', 'sangat', 'bagus']",positif
24/04/2022 08:52:03,pak bagaimana nih kinerja bawahannya kok pilih sih,"['pak', 'bagaimana', 'kerja', 'bawah', 'kok', 'pilih']",negatif
24/04/2022 10:05:53,kinerja makin memprihatinkan masak hak orang kerja koq disita,"['kerja', 'makin', 'prihatin', 'masak', 'hak', 'orang', 'kerja', 'kok', 'sita']",negatif
24/04/2022 10:07:12,kinerja yang sangat bagus mantap polri,"['kerja', 'sangat', 'bagus', 'mantap', 'polisi republik indonesia']",positif
24/04/2022 10:22:31,setuju polri harus kita kritisi dgn keras karena kinerja polri semakin menurun,"['tuju', 'polisi republik indonesia', 'kritisi', 'keras', 'kerja', 'polisi republik indonesia', 'makin', 'turun']",negatif
24/04/2022 11:18:27,mantap sekalii pertamina apresiasi polri yang berhasil amankan kasus penyelewengan bbm subsidi wow kinerja yang baik nih,"['mantap', 'sekali', 'pertamina', 'apresiasi', 'polisi republik indonesia', 'hasil', 'aman', 'kasus', 'seleweng', 'bbm', 'subsidi', 'wow', 'kerja', 'baik']",positif
24/04/2022 11:29:10,inikah kinerja polri yang katanya melayani masyarakat yang bisanya milih kasus tahukah anda sebagian besar msy sdh tidak percaya pada krn tingkah anda yg spt ini,"['ini', 'kerja', 'polisi republik indonesia', 'kata', 'layan', 'masyarakat', 'bisa', 'milih', 'kasus', 'tahu', 'bagi', 'besar', 'msy', 'percaya', 'tingkah']",negatif
24/04/2022 11:31:57,hebat memang kinerja banyak kasus persekusi pembangunan gereja kasus pelecehan wanita dayak kasus provokasi makar di demo kemarin tidak ada satupun yg digubrisnya ketika ada perempuan yg br keluar partai dipersekusi lgsg ditindaklanjuti,"['hebat', 'memang', 'kerja', 'banyak', 'kasus', 'persekusi', 'bangun', 'gereja', 'kasus', 'leceh', 'wanita', 'dayak', 'kasus', 'provokasi', 'makar', 'demo', 'kemarin', 'satu', 'gubris', 'perempuan', 'br', 'keluar', 'partai', 'persekusi', 'lgsg', 'ditindaklanjuti']",positif
24/04/2022 13:16:22,pertamina apresiasi polri yang berhasil amankan kasus penyelewengan bbm subsidi kinerja yang sangat bagus,"['pertamina', 'apresiasi', 'polisi republik indonesia', 'hasil', 'aman', 'kasus', 'seleweng', 'bbm', 'subsidi', 'kerja', 'sangat', 'bagus']",positif
24/04/2022 15:30:47,wis mblenger mas lapor langsung saja ke pak biar beliau paham bgm kinerja kapolri amp anak buahnya yg pilih kasih pdhl namaku bkn aura kasih,"['wis', 'mblenger', 'mas', 'lapor', 'langsung', 'pak', 'beliau', 'paham', 'bgm', 'kerja', 'kapolri', 'anak', 'buah', 'pilih', 'kasih', 'pdhl', 'nama', 'bkn', 'aura', 'kasih']",negatif
24/04/2022 17:48:49,atau mungkin ada syarat tambahan spy laporan cepat ditanggapi background nya hrs pendidikan tinggi dan seorang politikus seperti sis mohon kinerja institusi nya diperbaiki pak supaya lebih peka kesemua lapisan supaya tidak ada anggapan diskriminatif,"['mungkin', 'syarat', 'tambah', 'spy', 'lapor', 'cepat', 'tanggap', 'background', 'didik', 'tinggi', 'orang', 'politikus', 'sis', 'mohon', 'kerja', 'institusi', 'baik', 'pak', 'lebih', 'peka', 'semua', 'lapis', 'anggap', 'diskriminatif']",negatif
24/04/2022 18:11:22,asn daerah pensiunan penerima pensiun dan pejabat negara dalam aturan tersebut asn tni amp polri aktif yang memiliki tunjangan kinerja juga mendapatkan tambahan komponen thr berupa tunjangan kinerja sebesar persen,"['asn', 'daerah', 'pensiun', 'terima', 'pensiun', 'jabat', 'negara', 'atur', 'sebut', 'asn', 'tentara republik indonesia', 'polisi republik indonesia', 'aktif', 'milik', 'tunjang', 'kerja', 'dapat', 'tambah', 'komponen', 'thr', 'upa', 'tunjang', 'kerja', 'besar', 'persen']",negatif
24/04/2022 21:41:32,pada april saya telah menandatangani peraturan pemerintah tentang pemberian thr dan gaji ke untuk seluruh asn tni polri asn daerah pensiunan penerima pensiun amp,"['april', 'menandatangani', 'atur', 'perintah', 'beri', 'thr', 'gaji', 'seluruh', 'asn', 'tentara republik indonesia', 'polisi republik indonesia', 'asn', 'daerah', 'pensiun', 'terima', 'pensiun']",positif
24/04/2022 23:31:58,untuk asn tni dan polri aktif yang memiliki tunjangan kinerja ucap presiden jokowi dalam keterangannya di istana merdeka jakarta pada kamis april,"['asn', 'tentara republik indonesia', 'polisi republik indonesia', 'aktif', 'milik', 'tunjang', 'kerja', 'ucap', 'presiden', 'jokowi', 'terang', 'istana', 'merdeka', 'jakarta', 'kamis', 'april']",positif
25/04/2022 01:08:30,apel bersama tni polri dan kecamatan tawangsari untuk menjaga soliditas kinerja,"['apel', 'sama', 'tentara republik indonesia', 'polisi republik indonesia', 'camat', 'tawangsari', 'jaga', 'soliditas', 'kerja']",positif
25/04/2022 01:08:30,sedih liat kl kayak gini kinerja polisi indonesia sementara jelas² menghina menginjak² harga diri perempuan dayak dibiarkan tanpa tindakan apa² disisi lain hanya dibilang kadrun lgs sigap mengapresiasi,"['sedih', 'liat', 'kayak', 'gin', 'kerja', 'polisi', 'indonesia', 'jelas', 'hina', 'injak', 'harga', 'diri', 'perempuan', 'dayak', 'biar', 'tindak', 'apa', 'sisi', 'bilang', 'kadrun', 'lgs', 'sigap', 'apresiasi']",positif
25/04/2022 01:08:31,dprd kapuas dukung kinerja polri dalam penanganan narkotika,"['dprd', 'kapuas', 'dukung', 'kerja', 'polisi republik indonesia', 'tangan', 'narkotika']",positif
25/04/2022 03:15:40,memberikan kinerja dengan aman dan terlaksana seperti semestinya berikan apresiasi untuk polri dari pertamina terbaik,"['beri', 'kerja', 'aman', 'laksana', 'mesti', 'ikan', 'apresiasi', 'polisi republik indonesia', 'pertamina', 'baik']",positif
25/04/2022 05:12:01,sebaiknya jgn di tangkap malah di apresiasi kalau perlu dpt hadiah jt karena telah berkontribusi dalam memperbaiki kinerja polri kalao dpt bagi gocap ya,"['baik', 'tangkap', 'malah', 'apresiasi', 'perlu', 'hadiah', 'jt', 'kontribusi', 'baik', 'kerja', 'polisi republik indonesia', 'kalao', 'gocap']",positif
25/04/2022 06:21:22,salut sama kinerja pertamina polri,"['salut', 'sama', 'kerja', 'pertamina', 'polisi republik indonesia']",positif
25/04/2022 07:51:24,bangga dengan kinerja polri semoga makin baik lagi,"['bangga', 'kerja', 'polisi republik indonesia', 'moga', 'makin', 'baik']",positif
25/04/2022 08:23:14,hi teman teman saat ini aku lagi butuh responden untuk penelitian skripsi ku apabila teman teman memenuhi kriteria dalam poster mohon kesediannya mengisi kuesioner di link tercantum dan bagi yang beruntung akan mendapatkan saldo wallet berupa ovo shopee pay terima kasih,"['hi', 'teman', 'teman', 'butuh', 'responden', 'teliti', 'skripsi', 'ku', 'apabila', 'teman', 'teman', 'penuh', 'kriteria', 'poster', 'mohon', 'dian', 'isi', 'kuesioner', 'link', 'cantum', 'untung', 'dapat', 'saldo', 'wallet', 'upa', 'ovo', 'shopee', 'pay', 'terima', 'kasih']",negatif
25/04/2022 11:47:58,monggo teman² silakan diisi kuisioner ini setiap poin yang dipilih itu bisa menentukan apakah kinerja polri kita sudah bagus atau masih ada yang harus di perbaiki agar kedepannya lebih baik lagi monggo gais,"['monggo', 'teman', 'sila', 'isi', 'kuisioner', 'poin', 'pilih', 'tentu', 'kerja', 'polisi republik indonesia', 'bagus', 'baik', 'depan', 'lebih', 'baik', 'monggo', 'gais']",negatif
25/04/2022 11:48:22,kinerja polri sepatutnya kita apresiasi bersama,"['kerja', 'polisi republik indonesia', 'patut', 'apresiasi', 'sama']",positif
25/04/2022 12:26:17,lha enak to bocor dulu klarifikasi kemudian jadi penegak hukum itu omonganya mbok yang hati dan benar berdasarkan fakta dan penyelidikan sekolah tinggi tinggi kalau ceroboh percuma bagaimana masyarakat mau respect dgn kinerja polri kalau seperti itu,"['lha', 'enak', 'to', 'bocor', 'dulu', 'klarifikasi', 'kemudian', 'jadi', 'tegak', 'hukum', 'omonganya', 'mbok', 'hati', 'benar', 'dasar', 'fakta', 'lidi', 'sekolah', 'tinggi', 'tinggi', 'ceroboh', 'percuma', 'bagaimana', 'masyarakat', 'mau', 'respect', 'kerja', 'polisi republik indonesia']",negatif
25/04/2022 12:53:13,dewan energi mahasiswa papua apresiasi kinerja pertamina polri yang tangkap pelaku penimbun bbm subsidi di papua,"['dewan', 'energi', 'mahasiswa', 'papua', 'apresiasi', 'kerja', 'pertamina', 'polisi republik indonesia', 'tangkap', 'laku', 'timbun', 'bbm', 'subsidi', 'papua']",positif
25/04/2022 13:11:14,ketua komisi iii dpr ri beri apresiasi atas kinerja polda gorontalo dalam mengimplementasikan polri yang presisi,"['ketua', 'komisi', 'iii', 'dpr', 'ri', 'beri', 'apresiasi', 'kerja', 'polda', 'gorontalo', 'implementasi', 'polisi republik indonesia', 'presisi']",positif
25/04/2022 17:42:05,penangkapan perampok di tol pasir koja bandung,"['tangkap', 'rampok', 'tol', 'pasir', 'koja', 'bandung']",positif
25/04/2022 19:52:17,klo itu masing orangnya juga yg cuma masuk absen masuk pulang tapi kinerja biasa aja jangan harap bisa jadi struktural biasanya yg jadi itu yg dianggap pimpinan bisa kerja jadi pangkat tinggi doang ga jamin di tni polri jg sama kyk gtu koq,"['masing', 'orang', 'cuma', 'masuk', 'absen', 'masuk', 'pulang', 'kerja', 'biasa', 'harap', 'jadi', 'struktural', 'biasa', 'jadi', 'anggap', 'pimpin', 'kerja', 'jadi', 'pangkat', 'tinggi', 'jamin', 'tentara republik indonesia', 'polisi republik indonesia', 'sama', 'gtu', 'kok']",negatif
26/04/2022 06:11:09,mantap nih kinerja polri patut di apresiasi,"['mantap', 'kerja', 'polisi republik indonesia', 'patut', 'apresiasi']",positif
